tconst,primaryTitle
tt0065595,Crucible of Horror
tt0065598,Chronicle of a Lady
tt0065601,Cuadrilátero
tt0065610,Darker Than Amber
tt0065611,Darling Lili
tt0065612,Darpan
tt0065616,A Day at the Beach
tt0065618,Dead of Summer
tt0065619,Deadline
tt0065622,The Decameron
tt0065626,Play It Cool
tt0065629,O Destino Marca a Hora
tt0065631,Of Gods and the Undead
tt0065636,Diary of a Mad Housewife
tt0065640,Il dio serpente
tt0065641,Dionysus in '69
tt0065644,Disperatamente l'estate scorsa
tt0065649,Dodes'ka-den
tt0065651,Bed & Board
tt0065653,Don Giovanni
tt0065659,Medical Doctor Sommer the Second
tt0065661,Dear Irena
tt0065662,The Pizza Triangle
tt0065663,The Dreamer
tt0065671,Uncle Vanya
tt0065673,Dzien oczyszczenia
tt0065674,Dziura w ziemi
tt0065675,"Take Me, I'm Old Enough"
tt0065681,Black Lemons
tt0065685,Eliza's Horoscope
tt0065688,Zapata
tt0065692,End of the Road
tt0065693,In the Folds of the Flesh
tt0065698,Angels with Burnt Wings
tt0065701,Erika's Hot Summer
tt0065703,First Love
tt0065704,Españolas en París
tt0065711,The Executioner
tt0065715,The Demise of Father Mouret
tt0065716,"Fe, esperanza y caridad"
tt0065719,Fiebre
tt0065722,The Firechasers
tt0065724,Five Easy Pieces
tt0065726,Flap
tt0065731,Fools
tt0065736,The Madman
tt0065737,Fragment of Fear
tt0065748,Fuenteovejuna
tt0065757,The Games
tt0065758,Ganwaar
tt0065760,Gas! -or- It Became Necessary to Destroy the World in Order to Save It.
tt0065767,The Militarists
tt0065770,La generala
tt0065772,Claire's Knee
tt0065773,Geschichten vom Kübelkind
tt0065775,Getting Straight
tt0065777,The Garden of the Finzi-Continis
tt0065782,Sunflower
tt0065783,Give God a Chance on Sunday
tt0065788,Goin' Down the Road
tt0065790,Goodbye Gemini
tt0065792,"Goya, historia de una soledad"
tt0065795,The Grasshopper
tt0065797,The Great White Hope
tt0065799,Pig Hunt
tt0065808,Gods of the Plague
tt0065809,"Live Today, Die Tomorrow!"
tt0065810,Halls of Anger
tt0065815,The Hard Ride
tt0065820,The Hawaiians
tt0065825,Hell Boats
tt0065826,Hell's Bloody Devils
tt0065831,A Herança
tt0065833,La hermanita Dinamita
tt0065834,Heroic Purgatory
tt0065836,"Hi, Mom!"
tt0065838,Hoa Binh
tt0065839,Hoffman
tt0065843,The Man in Hiding
tt0065845,El hombre que vino del odio
tt0065847,Homer
tt0065850,Hornets' Nest
tt0065854,The House That Dripped Blood
tt0065856,House of Dark Shadows
tt0065859,How Do I Love Thee?
tt0065861,The Fed One
tt0065862,Four Moods
tt0065867,Husbands
tt0065872,I Never Sang for My Father
tt0065874,I Walk the Line
tt0065876,Ich schlafe mit meinem Mörder
tt0065877,Higher and Higher
tt0065878,Ichhapuran
tt0065883,Imago
tt0065889,Investigation of a Citizen Above Suspicion
tt0065891,Initiation
tt0065897,Invasion
tt0065909,Les jambes en l'air
tt0065913,The Garden of Delights
tt0065916,Joe
tt0065917,Jonathan
tt0065921,El juicio de los hijos
tt0065922,Julius Caesar
tt0065928,Jänken
tt0065936,Kati Patang
tt0065945,Breakout
tt0065946,Kodou
tt0065948,Landscape After Battle
tt0065950,The Kremlin Letter
tt0065955,A Love Story
tt0065957,The Lady in the Car with Glasses and a Gun
tt0065959,Laia
tt0065963,The Landlord
tt0065966,The Last Escape
tt0065967,The Last Grenade
tt0065969,The Last Valley
tt0065970,The Lawyer
tt0065973,Summer Love
tt0065974,Leo the Last
tt0065979,The Liberation of L.B. Jones
tt0065981,The Lickerish Quartet
tt0065983,Love Under 17
tt0065986,The Song of the Balalaika
tt0065987,Handcuffs
tt0065988,Little Big Man
tt0065989,Little Fauss and Big Halsy
tt0065999,The Hammer of God
tt0066001,The Looking Glass War
tt0066006,Lotte in Italia
tt0066007,Sign of Aquarius
tt0066009,Love Me Like I Do
tt0066011,Love Story
tt0066017,Loving
tt0066022,Luk královny Dorotky
tt0066023,Lupo!
tt0066024,Blushing Charlie
tt0066025,The Liar
tt0066026,MASH
tt0066031,Machibuse
tt0066035,The Falcons
tt0066036,The Magic Garden of Stanley Sweetheart
tt0066040,Don't Deliver Us from Evil
tt0066041,The House of the Bories
tt0066048,Maly
tt0066049,A Man Called Horse
tt0066064,The McKenzie Break
tt0066070,Mera Naam Joker
tt0066072,Temperate Zone
tt0066073,Los meses y los días
tt0066075,Metello
tt0066078,Michael the Brave
tt0066080,The Mind of Mr. Soames
tt0066081,Good-Bye Nana
tt0066087,El misterio de la vida
tt0066089,The Modification
tt0066095,Moonfire
tt0066096,The Moonshine War
tt0066098,Death Occurred Last Night
tt0066101,Mourir d'aimer...
tt0066109,The Music Lovers
tt0066113,"My Lover, My Son"
tt0066116,The Brutes
tt0066119,N.N. a halál angyala
tt0066122,Deep End
tt0066124,The Beginning
tt0066126,The Losers
tt0066128,Nana
tt0066130,Ned Kelly
tt0066136,"It Is Not the Homosexual Who Is Perverse, But the Society in Which He Lives"
tt0066144,The Night of the Sorcerers
tt0066154,No Blade of Grass
tt0066156,No Place to Hide
tt0066164,Les novices
tt0066169,O Happy Day
tt0066171,O.K.
tt0066181,On a Clear Day You Can See Forever
tt0066184,The Only Game in Town
tt0066185,The Only Way
tt0066187,La orilla
tt0066192,Out 1: Spectre
tt0066198,Peace Over the Fields
tt0066199,Pájaro loco
tt0066201,Para servir a usted
tt0066206,Patton
tt0066209,The People Next Door
tt0066211,Perestupi porog
tt0066214,Performance
tt0066216,Permissive
tt0066218,Early Morning
tt0066219,Der Pfarrer von St. Pauli
tt0066222,Pieces of Dreams
tt0066225,Pilvilinna
tt0066227,Pippi in the South Seas
tt0066231,Pogon za Adamem
tt0066233,The Postman
tt0066236,Praise Marx and Pass the Ammunition
tt0066237,The Adversary
tt0066239,Prawdzie w oczy
tt0066241,Prem Pujari
tt0066248,Le printemps
tt0066251,Promise at Dawn
