tconst,primaryTitle
tt0068272,A White Dress for Marialé
tt0068284,Blacula
tt0068288,Blood Orgy of the She-Devils
tt0068289,Blood Sabbath
tt0068290,Blood from the Mummy's Tomb
tt0068313,Brain of Blood
tt0068324,Bummer
tt0068343,La casa de las muertas vivientes
tt0068352,The Legend of Blood Castle
tt0068370,Children Shouldn't Play with Dead Things
tt0068394,Knife of Ice
tt0068414,The Corpse Grinders
tt0068415,Seven Deaths in the Cat's Eyes
tt0068416,What Have You Done to Solange?
tt0068424,The Creeping Flesh
tt0068425,The Cremators
tt0068430,The Crimes of Petiot
tt0068437,The Curse of the Alpha Stone
tt0068438,Curse of the Headless Horseman
tt0068440,The Bloody Slaying of Sarah Ridelander
tt0068444,The Red Queen Kills Seven Times
tt0068448,Daughters of Satan
tt0068456,Dear Dead Delilah
tt0068457,Deathdream
tt0068458,Death Line
tt0068459,Deathmaster
tt0068471,Delirio caldo
tt0068485,"Die Sister, Die!"
tt0068489,Disciple of Death
tt0068498,Doomwatch
tt0068502,Dr Jekyll & Sister Hyde
tt0068503,Dr. Phibes Rises Again
tt0068504,The Mansion of Madness
tt0068505,Dracula A.D. 1972
tt0068522,Les démons
tt0068540,Enter the Devil
tt0068547,El espectro del terror
tt0068559,La maldición de Frankenstein
tt0068577,Fear in the Night
tt0068583,Daughter of Dracula
tt0068596,The Flesh and Blood Show
tt0068598,Las flores del miedo
tt0068615,Frogs
tt0068619,Ganja & Hess
tt0068621,Garden of the Dead
tt0068625,The Dead Are Alive!
tt0068649,The Gore Gore Girls
tt0068654,Count Dracula's Great Love
tt0068658,Grave of the Vampire
tt0068713,Horror Express
tt0068714,Horror Story
tt0068716,Tower of Evil
tt0068721,House of Terror
tt0068727,"I, Monster"
tt0068732,Images
tt0068746,Invasion of the Blood Farmers
tt0068772,El jorobado de la Morgue
tt0068833,The Last House on the Left
tt0068837,The Legend of Boggy Creek
tt0068863,Lisa and the Devil
tt0068894,The Master and Margaret
tt0068911,The Man with Two Heads
tt0068925,Mark of the Devil Part II
tt0068958,El misterio de Cynthia Baird
tt0068960,Le moine
tt0068966,The Witches Mountain
tt0068972,Death Smiles on a Murderer
tt0068978,La muerte incierta
tt0068979,Creeping Death
tt0068994,Necromancy
tt0068996,The Exorcism of Hugh
tt0069004,Night of the Cobra Woman
tt0069005,Night of the Lepus
tt0069006,The Night of the Strangler
tt0069007,The Nightcomers
tt0069017,Night of the Devils
tt0069018,Night of 1000 Cats
tt0069019,Don't Torture a Duckling
tt0069024,Nothing But the Night
tt0069029,The Blood Spattered Bride
tt0069041,Blue Eyes of the Broken Doll
tt0069046,The Hanging Woman
tt0069047,The Vampires Night Orgy
tt0069048,Baron Blood
tt0069050,The Other
tt0069064,Passi di danza su una lama di rasoio
tt0069100,Please Don't Eat My Mother!
tt0069118,Premonition
tt0069124,Private Parts
tt0069162,The Rats Are Coming! The Werewolves Are Here!
tt0069165,Vengeance of the Zombies
tt0069208,The Dracula Saga
tt0069238,My Brother Has Bad Dreams
tt0069239,Season of the Witch
tt0069292,"So Evil, My Sister"
tt0069301,Smile Before Death
tt0069308,Stanley
tt0069331,Superbeast
tt0069341,Tales from the Crypt
tt0069343,Black Belly of the Tarantula
tt0069362,Terror at Red Wolf Inn
tt0069375,Three on a Meathook
tt0069386,To Kill a Clown
tt0069417,Tragic Ceremony
tt0069420,The Lonely Killers
tt0069421,Your Vice Is a Locked Room and Only I Have the Key
tt0069426,The Twilight People
tt0069427,Twins of Evil
tt0069464,Virgin Witch
tt0069473,Voodoo Heartbeat
tt0069494,What Became of Jack and Jill?
tt0069549,Angels and Cherubs
tt0069672,Aborto criminal
tt0069715,And Now the Screaming Starts!
tt0069732,Arnold
tt0069738,The Asphyx
tt0069745,Female Vampire
tt0069753,Baba Yaga
tt0069754,The Baby
tt0069795,Blackenstein
tt0069805,Blueblood
tt0069811,The Body Shop
tt0069820,The Boy Who Cried Werewolf
tt0069838,Bell from Hell
tt0069841,Cannibal Girls
tt0069850,The French Sex Murders
tt0069851,Frankenstein's Castle of Freaks
tt0069863,Chabelo y Pepito contra los monstruos
tt0069895,The Crazies
tt0069920,Torso
tt0069922,The Corruption of Chris Miller
tt0069924,Craze
tt0069933,Crypt of the Living Dead
tt0069956,Sacrifice!
tt0069994,Don't Look in the Basement
tt0069995,Don't Look Now
tt0070001,Doctor Death: Seeker of Souls
tt0070013,The Demoniacs
tt0070029,"Emma, puertas oscuras"
tt0070039,Horror Rises from the Tomb
tt0070047,The Exorcist
tt0070066,The Devil's Plaything
tt0070078,From Beyond the Grave
tt0070116,Successive Slidings of Pleasure
tt0070119,Godmonster of Indian Flats
tt0070174,Hex
tt0070190,Horror Hospital
tt0070195,The House in Nightmare Park
tt0070198,House of the Living Dead
tt0070222,Invasion of the Bee Girls
tt0070251,El juego del adulterio
tt0070270,The Killing Kind
tt0070294,The Legend of Hell House
tt0070295,The Legend of Hillbilly John
tt0070297,The Legend of the 7 Golden Vampires
tt0070300,Lemora: A Child's Tale of the Supernatural
tt0070368,The Hand That Feeds the Dead
tt0070396,Al otro lado del espejo
tt0070423,The Freakmaker
tt0070435,A Name for Evil
tt0070444,Night Watch
tt0070445,Terror Circus
tt0070446,Nightmare Honeymoon
tt0070467,I Hate My Body
tt0070471,The Sinister Eyes of Dr. Orloff
tt0070508,The Swamp of the Ravens
tt0070526,Devil's Kiss
tt0070531,Phase IV
tt0070537,Daddy's Deadly Darling
tt0070547,The Devil's Wedding Night
tt0070556,Poor Pretty Eddie
tt0070565,The Perfume of the Lady in Black
tt0070572,An Eye for an Eye
tt0070593,"Crimson, the Color of Blood"
tt0070599,A Reflection of Fear
tt0070603,Curse of the Devil
tt0070622,Sssssss
tt0070628,The Hourglass Sanatorium
tt0070634,The Satanic Rites of Dracula
tt0070636,Satanico Pandemonium
tt0070654,Scream Bloody Murder
tt0070655,The House That Vanished
tt0070656,Scream Blacula Scream
tt0070673,The Severed Arm
tt0070694,"Silent Night, Bloody Night"
tt0070696,The Sinful Dwarf
tt0070697,The Single Girls
tt0070698,Sisters
tt0070703,Sensuous Sorceress
tt0070709,Dirty Fingers
tt0070770,Tales That Witness Madness
tt0070783,Terror in the Wax Museum
tt0070791,Theater of Blood
tt0070795,A Thief in the Night
tt0070827,Shock Treatment
tt0070829,Dream City
tt0070834,Trip with the Teacher
tt0070868,The Vault of Horror
tt0070869,It Happened at Nightmare Inn
tt0070871,The Mummy's Revenge
tt0070888,Voices
tt0070893,Voodoo Black Exorcist
tt0070908,The Werewolf of Washington
tt0070916,"Wicked, Wicked"
tt0070917,The Wicker Man
tt0070926,Wonder Women
tt0070962,Horror of the Wolf
tt0071095,Abby
tt0071114,Las alegres vampiras de Vögel
tt0071150,The Antichrist
tt0071164,The Killer of Dolls
tt0071167,The Killer Reserved Nine Seats
tt0071182,Il bacio di una morta
tt0071198,The Bat People
tt0071200,The Beast Must Die
tt0071212,Beyond the Door
tt0071222,Black Christmas
tt0071232,Blood
tt0071233,Blood for Dracula
tt0071256,The Ghost Galleon
tt0071276,Captain Kronos: Vampire Hunter
tt0071282,The Cars That Ate Paris
tt0071295,The Centerfold Girls
tt0071308,Evil of Dracula
tt0071341,School of Death
tt0071391,Dark Places
tt0071396,Messiah of Evil
