tconst,primaryTitle
tt0073856,In Search of Dracula
tt0073885,We're Not the Jet Set
tt0073887,Welfare
tt0073908,Winifred Wagner und die Geschichte des Hauses Wahnfried von 1914-1975
tt0074125,Altars of the World
tt0074187,The Battle of Chile: Part II
tt0074208,"Bingo, Bridesmaids & Braces"
tt0074233,Mysteries of the Gods
tt0074309,Chhatrabhang
tt0074315,The Lion Who Thought He Was People
tt0074316,Chulas Fronteras
tt0074334,Comment Yukong déplaça les montagnes
tt0074344,Living On
tt0074398,The Disenchantment
tt0074543,Fortini/Cani
tt0074560,La fête sauvage
tt0074573,Gizmo!
tt0074605,Harlan County U.S.A.
tt0074622,Herfra min verden går
tt0074635,Hollywood on Trial
tt0074663,I'm an Antistar
tt0074699,It's Showtime
tt0074783,"Lecumberri, the Dark Palace"
tt0074886,Meat
tt0074891,The Memory of Justice
tt0074939,Musikfilmen
tt0074946,Máscaras
tt0074997,Off the Edge
tt0075009,On est au coton
tt0075052,People of the Wind
tt0075168,This Violent World
tt0075211,Shocking Asia II: The Last Taboos
tt0075244,The Song Remains the Same
tt0075285,Super Woman
tt0075323,"That's Entertainment, Part II"
tt0075367,Underground
tt0075419,Alice Cooper: Welcome to My Nightmare (Concert Feature)
tt0075606,...und die Bibel hat doch recht
tt0075608,15 Nov
tt0075617,ABBA: The Movie
tt0075657,Aliens from Spaceship Earth
tt0075672,The Amazing World of Psychic Phenomena
tt0075749,The Bible
tt0075777,Bomben auf Berlin - Leben zwischen Furcht und Hoffnung
tt0075788,"Bruce Lee, the Legend"
tt0075803,Canal Zone
tt0075818,Catastrophe
tt0075839,The Children of Theatre Street
tt0075997,Die Erschiessung des Landesverräters Ernst S.
tt0076042,A Grin Without A Cat
tt0076097,Koko: A Talking Gorilla
tt0076104,The Grateful Dead
tt0076151,Homage to Chagall: The Colours of Love
tt0076182,In Search of Noah's Ark
tt0076184,In naam van de Fuehrer
tt0076231,"John Heartfield, Fotomonteur"
tt0076237,Journey Into the Beyond
tt0076305,A Lei da Terra
tt0076325,A Look at Liv
tt0076356,Mais qu'est ce qu'elles veulent
tt0076412,Mother of Many Children
tt0076452,News from Home
tt0076469,Notti porno nel mondo
tt0076477,Portrait of Valeska Gert
tt0076578,Pumping Iron
tt0076626,Río Negro
tt0076733,Sois belle et tais-toi!
tt0076826,To See Such Fun
tt0076916,White Rock
tt0076918,Who Are the DeBolts? and Where Did They Get Nineteen Kids?
tt0077116,The ABC of Love and Sex: Australia Style
tt0077121,The Last Savage
tt0077154,Always for Pleasure
