tconst,primaryTitle
tt0099564,"Fire, Ice & Dynamite"
tt0099789,The Man in the Golden Mask
tt0100507,Rocky V
tt0100631,Ski Patrol
tt0100709,Struck by Lightning
tt0100835,Ultrà
tt0101268,Across the Tracks
tt0101325,American Kickboxer
tt0101473,Blonde Fist
tt0101524,By the Sword
tt0101741,Diving In
tt0102178,K2
tt0102202,Kickboxer 2: The Road Back
tt0102203,Kickboxer King
tt0102217,The King of the Kickboxers
tt0102517,Necessary Roughness
tt0102535,Night of the Warrior
tt0102579,Den ofrivillige golfaren
tt0102674,The Pistol: The Birth of a Legend
tt0102793,Ring of Fire
tt0102940,Ski School
tt0103036,Talent for the Game
tt0103747,The Babe
tt0103862,Born to Ski
tt0104094,Deuce Coupe
tt0104107,Diggstown
tt0104219,American Citizen
tt0104346,Gladiator
tt0104402,Heaven Is a Playground
tt0104609,Kickboxer 3: The Art of War
tt0104670,Ladybugs
tt0104694,A League of Their Own
tt0104926,Mr. Baseball
tt0105109,Pastime
tt0105159,The Power of One
tt0105388,"Sumo Do, Sumo Don't"
tt0105812,White Men Can't Jump
tt0105824,Wind
tt0106233,Airborne
tt0106240,Alex
tt0106315,Aspen Extreme
tt0106989,"Gatica, the Monkey"
tt0107743,The Olympic Summer
tt0107962,Ring of Fire II: Blood and Steel
tt0108002,Rudy
tt0108065,Searching for Bobby Fischer
tt0109021,8 Seconds
tt0109035,Above the Rim
tt0109067,The Air Up There
tt0109305,Blue Chips
tt0109450,Cobb
tt0109457,Colorado Cowboy: The Bruce Ford Story
tt0109708,Eden Valley
tt0109729,The Endless Summer 2
tt0109739,Ernest Goes to School
tt0110057,Hoop Dreams
tt0110255,Kickboxer 4: The Aggressor
tt0110363,Little Big League
tt0110364,Little Giants
tt0110442,Major League II
tt0110624,Let's Go Slam Dunk
tt0110807,Pepe si Fifi
tt0111073,Sarahsarà
tt0111094,The Scout
tt0111273,The St. Tammany Miracle
tt0111413,Thin Ice
tt0111614,Vertical Reality
tt0112499,The Big Green
tt0112536,Bloodsport 2
tt0112574,The Break
tt0112959,Endless Winter
tt0113254,Hank Aaron: Chasing the Dream
tt0113580,Kummeli Stories
tt0113759,The Man with the Perfect Swing
tt0113783,"Matías, juez de línea"
tt0114464,Downhill Willie
tt0114465,Ski School 2
tt0114917,When Saturday Comes
tt0115447,Il tocco - La sfida
tt0115630,Baseball Girls
tt0115851,Celtic Pride
tt0116165,Ed
tt0116168,Eddie
tt0116277,The Fan
tt0116448,The Great White Hype
tt0116483,Happy Gilmore
tt0116663,The Italians Are Coming
tt0116767,Kids Return
tt0116778,Kingpin
tt0117126,Myggen
tt0117341,Pin Gods
tt0117457,Reggie's Prayer
tt0117518,Rowing Through
tt0117677,Snowriders
tt0117742,Sticks & Stones
tt0117784,Sunset Park
tt0117973,True Blue
tt0118147,When We Were Kings
tt0118588,All Stars
tt0118760,The Boxer
tt0118764,Les Boys
tt0118849,Children of Heaven
tt0118976,Didier
tt0119122,Dribbling Fate
tt0119297,Historias de Fútbol
tt0119456,Kickboxing Academy
tt0119934,Without Limits
tt0120149,Slutspel
tt0120422,Up 'n' Under
tt0120484,The Waterboy
tt0120645,Meet the Deedles
tt0120659,Endurance
tt0120742,Major League: Back to the Minors
tt0120767,The Naked Man
tt0120876,Don't Go Breaking My Heart
tt0121118,Boleiros: Era Uma Vez o Futebol...
tt0121622,Rally
tt0121739,Abbot Hai Teng of Shaolin
tt0122728,Soul in the Hole
tt0123833,The Striker with Number 9
tt0124048,Pehlivan
tt0124089,Raliul
tt0124653,The Girl with Brains in Her Feet
tt0124718,He Got Game
tt0125342,The Last Season
tt0125676,Black Diamond Rush
tt0125713,Crystal Voyager
tt0125740,Extreme Winter
tt0126036,Snowriders II
tt0126079,Steeper & Deeper
tt0126902,Fame Whore
tt0126916,For Love of the Game
tt0127247,The Ride
tt0127982,Zhrebiy
tt0128119,Chudo s kosichkami
tt0128226,Soccer Player
tt0128348,Mijlocas la deschidere
tt0128893,Risk - blagorodnoe delo
tt0129564,Vsyo reshayet mgnoveniye
tt0131857,BASEketball
tt0132160,The First of May
tt0132245,Driven
tt0133035,Jäänmurtaja
tt0133282,Year of the Dogs
tt0134618,"Mystery, Alaska"
tt0134969,Soccer Dog: The Movie
tt0135363,Death Riders
tt0136230,Groove Requiem in the Key of Ski
tt0136365,License to Thrill
tt0137210,Siestas & Olas: A Surfing Journey Through Mexico
tt0137401,Les Boys II
tt0138752,Rodeo
tt0139658,Os Trapalhões e o Rei do Futebol
tt0140282,In God's Hands
tt0140796,Air Bud: Golden Receiver
tt0141998,The Last Spring
tt0142215,Histoires d'hiver
tt0143130,Underdogs: A War Movie
tt0145404,Possums
tt0145459,Second Wind
tt0146786,Game Day
tt0146838,Any Given Sunday
tt0146984,The Legend of Bagger Vance
tt0146990,Like It Is
tt0150767,Goshogaoka
tt0151531,Magic Samson
tt0151789,"O Sport, You Are Peace!"
tt0154183,First Rank
tt0156460,Defying Gravity
tt0157567,The Edge
tt0158719,The Last Home Run
tt0159307,Broken Noses
tt0159378,The Demo Crew
tt0159507,The Kid
tt0161107,Yawara! Sore yuke koshinuke kizzu!
tt0161420,Un centesimo di secondo
tt0162558,Power Play
tt0162844,The Fighters
tt0163810,Return to Campus
tt0165306,Golf Punks
tt0165384,The Match
tt0167205,Ice Pawn
tt0167833,Les collègues
tt0168808,Freeriders
tt0169102,Lagaan: Once Upon a Time in India
tt0169756,Derby
tt0170709,The Coach
tt0171699,Rotsa akvavda nushi
tt0172691,Portrait of a Champion
tt0174856,The Hurricane
tt0175635,Phoenix
tt0178300,Carving the White
tt0180734,Hardball
tt0181045,Take It to the Limit
tt0181275,a.k.a. Cassius Clay
tt0181733,On the Ropes
tt0182509,Usporeno kretanje
tt0183127,Golpe de estadio
tt0183160,Hero Interview
tt0183482,Malý velký hokejista
tt0184896,Hit the Goal
tt0185456,Marathon
tt0186105,Fighting Black Kings
tt0186895,Les Boys III
tt0188004,Isto É Pelé
tt0188160,Price of Glory
tt0190027,Southpaw
tt0190238,American Nitro
tt0191397,The Replacements
tt0191869,The Catcher
tt0192712,Uindii
tt0193171,A Sunday in Hell
tt0193854,A Shot at Glory
tt0196020,Il profeta del gol
tt0196106,MVP: Most Valuable Primate
tt0196823,Pacific Vibrations
tt0196857,Play It to the Bone
tt0197485,Stadium Nuts
tt0197523,Golfballs!
tt0198494,Freewheelin'
tt0198659,The Little Hero of Shaolin Temple
tt0199725,Love & Basketball
tt0200121,Cut-Throat Struggle for an Invaluable Treasure
tt0200173,The Stars and the Water Carriers
tt0201053,Salve-se Quem Puder
tt0201840,The Cup
tt0202928,Games of the XXI Olympiad
tt0203515,Give It All
tt0204946,Bring It On
tt0206113,Madison
tt0206184,On Edge
tt0208261,The Life and Times of Hank Greenberg
tt0210075,Girlfight
tt0210945,Remember the Titans
tt0211477,The Last Game
tt0214770,Hockeyfeber
tt0217756,Ready to Rumble
tt0218043,Beyond the Mat
tt0218411,The Long Run
tt0221667,Two Billion Hearts
tt0221959,Fifty
tt0222373,Ski ala Carte
tt0222962,El chanfle
tt0223828,Off the Lip
tt0223856,The Opponent
tt0225947,Home Team
tt0226606,Vyhrávat potichu
tt0226660,Yo hice a Roque III
tt0230063,California Girls
tt0230294,Hip Hip Hurray
tt0230591,One Day in September
tt0232975,Yves! Yves!
tt0233509,Cyclomania
tt0236702,Running on the Sun: The Badwater 135
tt0237156,Devushka i Grand
tt0238660,There's Only One Jimmy Grimble
tt0240084,Thammudu
tt0243460,La revancha
tt0243855,Dhanyee Meye
tt0246409,False Start
tt0246894,Rollerball
tt0248667,Ali
tt0249539,Go for It
tt0250116,My Way
tt0251174,Chilly Dogs
tt0251637,Choke
tt0252214,Ajax-Hark the Herald Angels Sing
tt0252665,Ghislain Lambert's Bicycle
tt0253399,One Leg Kicking
tt0253798,Out Cold
tt0253987,De zwarte meteoor
tt0254625,New Wave
tt0255558,The Rumble in the Jungle
tt0260594,The Icelandic Dream
tt0260695,Hometown Legend
tt0260826,Copa 78 - O Poder do Futebol
tt0260902,The Fifth Season
tt0260924,A Gentleman's Game
tt0261190,El portero
tt0261552,The Foul King
tt0262462,Carman: the Champion
tt0263549,Ta katharmata
tt0263633,Het laatste Joegoslavische elftal
tt0263957,The Iron Ladies
tt0264624,Further
tt0265144,Offside
tt0265662,The Rookie
tt0266971,The Slaughter Rule
tt0267891,The Ringer
tt0268575,Ride
tt0270971,Go Tigers!
tt0271211,Stoked: The Rise and Fall of Gator
tt0271798,Cock & Bull Story
tt0273982,Poolhall Junkies
tt0275309,Dogtown and Z-Boys
tt0275353,Fists of Freedom: the Story of the '68 Summer Games
tt0275684,Skateboard Madness
tt0277223,Pasión dominguera
tt0277558,A Fighter's Blues
tt0277790,Landspeed
tt0277895,Mickey
tt0280170,Unchain
tt0280385,6 dni strusia
tt0282744,Mike Bassett: England Manager
tt0283291,Cold Fusion
tt0283532,Para usted jefa
tt0284135,Full Ride
tt0284189,Honeybee
tt0285006,Australian Rules
tt0285583,Goluboy lyod
tt0285685,MVP 2: Most Vertical Primate
tt0285997,The Ride
tt0286922,The Rhino Brothers
tt0289109,Champions Forever: The Latin Legends
tt0291394,Wet Dice
tt0291832,Crackerjack
tt0291913,Forgotten Warrior
tt0293557,Ricky 1
tt0295736,Shooting Stars
tt0298765,Billy Boy
tt0299213,Waterboys
tt0300532,Blue Crush
tt0301520,Queen of the Night
tt0302677,High Speed
tt0303395,Ski Bums
tt0304363,My Life on Ice
tt0307156,Michel Vaillant
tt0308064,Les Boys IV
tt0308508,Step Into Liquid
tt0309452,The Circuit
tt0309778,Kony
tt0310164,Snowboarder
tt0310188,Surf Adventures: O Filme
tt0310824,Burnout
tt0316277,El moro de Cumpas
tt0316465,Radio
tt0316466,Raging Dove
tt0316649,Space Riders
tt0320512,The Smashing Machine
tt0321491,Bolshoy tramplin
tt0321556,Buscando un campeon
tt0321858,30 Days
tt0322332,Freedom's Fury
tt0323498,1 Love
tt0324550,Why
tt0326429,The Miracle of Bern
tt0326664,Swimming Upstream
tt0327835,The Street Player
tt0328258,Pinpon
tt0329575,Seabiscuit
tt0330111,The Calcium Kid
tt0330321,Gerende ga tokeruhodo koishitai
tt0330713,Ocean Men: Extreme Dive
tt0332563,Aiki
tt0333503,Go for the Gold
tt0337879,Blackball
tt0338077,Grind
tt0338216,Lucky You
tt0340013,Beitar Provence
tt0347449,Avellaneda's Moon
tt0350165,Storm
tt0353501,Gol v Spasskie vorota
tt0353773,N.B.T.
tt0354594,The Game of Their Lives
tt0354595,The Game of Their Lives
tt0355702,Lords of Dogtown
tt0355977,Iron Ladies 2
tt0357208,Stumped
tt0358347,Abba Shahor Lavan
tt0359172,Dokaben
tt0360201,Wimbledon
tt0360216,The Year of the Yao
tt0364722,The Ultimate Game
tt0364725,Dodgeball: A True Underdog Story
tt0365516,More Than Famous
tt0365770,Soccer Dog: European Cup
tt0370453,The Demon of the Derby
tt0371915,The Ride
tt0372536,Speedo
tt0373726,Birdie & Bogey
tt0373756,The Charlton Years
tt0374145,Pink Punch
tt0374308,United
tt0374497,Amma Nanna O Tamila Ammayi
tt0376108,Rebound
tt0376784,My Brother's Keeper
tt0377834,Soccer Days
tt0378357,Michael Laudrup: A Football Player
tt0379419,The Other Final
tt0380389,Goal! The Dream Begins
tt0381077,Casablanca Driver
tt0381670,In Search of Tubular Swells
tt0382095,In Orange
tt0382724,Grossmeyster
tt0383977,Die Champions
tt0384162,Hell on Wheels
tt0384194,We Are the Champions
tt0384369,Before the Fall
tt0384488,Saint Ralph
tt0385002,Green Street Hooligans
tt0385705,The Football Factory
tt0385726,Glory Road
tt0386438,Eski açik sari desene
tt0386474,Freedom Park
tt0387114,Chicks with Sticks
tt0387847,Azul y Blanco
tt0388980,The Greatest Game Ever Played
tt0389326,Riding Giants
tt0390022,Friday Night Lights
tt0393162,Coach Carter
tt0396100,Liquid Wind
tt0397483,Johan Cruijff - En un momento dado
tt0398165,The Longest Yard
tt0398230,Never Been Done: The Jon Comer Story
tt0399365,Monsterthursday
tt0399644,She Got Game
tt0403893,Still We Believe: The Boston Red Sox Movie
tt0403946,Cloud 9
tt0405159,Million Dollar Baby
tt0405393,Rudo y Cursi
tt0405461,Watermarks
tt0407038,Pucked
tt0407715,A Day on the Force: Women's Professional Tackle Football
tt0407783,Fathers of the Sport
tt0408261,This Old Cub
tt0408524,Bad News Bears
tt0411498,Hell on Wheels
tt0412080,The World's Fastest Indian
tt0413356,"Tennis, Anyone...?"
tt0413615,Unforgivable Blackness: The Rise and Fall of Jack Johnson
tt0415306,Talladega Nights: The Ballad of Ricky Bobby
tt0415678,Boy s tenyu
tt0416185,Resurrecting the Champ
tt0416263,Tournament of Dreams
tt0416688,Dishdogz
tt0417217,Two for the Money
tt0417433,Annapolis
tt0417731,Guarding Eddy
tt0418252,Der Traum vom Schweben
tt0418325,Die Wilden Kerle 2
tt0418647,Dreamer
tt0419491,Believe in Me
tt0419984,Mr. Woodcock
tt0419992,My Brother... Nikhil
tt0420134,Rock the Paint
tt0424823,Balls of Fury
tt0425055,Game 6
tt0425413,Run Fatboy Run
tt0426089,Maggie and Annie
tt0427057,Le cheval de fer
tt0427415,Just Another Romantic Wrestling Comedy
tt0429230,Virgil
tt0430289,A League of Ordinary Gentlemen
tt0430454,El penalti más largo del mundo
tt0430577,The Secret Spot
tt0430634,Stick It
tt0435931,Rikidozan: A Hero Extraordinary
tt0436613,Murderball
tt0437065,AmerAsian
tt0437863,The Benchwarmers
tt0438315,Peaceful Warrior
tt0441007,Gracie
tt0442908,Offside
tt0445934,Blades of Glory
tt0445990,Invincible
tt0446010,No Rules
tt0448621,Marathon
tt0449018,The Final Season
tt0449613,Mask de 41
tt0449945,Five Summer Stories
tt0452866,Studs
tt0453365,FC Venus
tt0453453,Beer League
tt0453729,Iqbal
tt0454396,Aryan: Unbreakable
tt0454641,Tour des légendes
tt0454941,The Sensei
tt0454945,She's the Man
tt0454976,Maradona by Kusturica
tt0455475,First Descent
tt0456014,Surf School
tt0457007,Crying Fist
tt0457303,Church Ball
tt0457502,Through the Fire
