tconst,primaryTitle
tt0066017,Loving
tt0066018,Lucie and the Miracles
tt0066020,Lucky Seven
tt0066026,MASH
tt0066027,Ma chi t'ha dato la patente?
tt0066042,The House
tt0066047,A Maluquinha de Arroios
tt0066052,The Man Who Had Power Over Women
tt0066056,The Man from O.R.G.Y.
tt0066063,Bedroom Mazurka
tt0066067,My Zero Hour
tt0066070,Mera Naam Joker
tt0066083,Mir hat es immer Spaß gemacht
tt0066086,Miss Nymphet's Zap-In
tt0066094,El monumento
tt0066096,The Moonshine War
tt0066099,Up Your Teddy Bear
tt0066102,Move
tt0066108,Atlantic Wall
tt0066109,The Music Lovers
tt0066110,"Musik, Musik - da wackelt die Penne"
tt0066115,Myra Breckinridge
tt0066119,N.N. a halál angyala
tt0066121,On the Comet
tt0066122,Deep End
tt0066129,El nano: Niñera con bigotes
tt0066135,Nevesta
tt0066137,"Nicht fummeln, Liebling!"
tt0066145,Night of the Witches
tt0066152,"Ninì Tirabusciò, la donna che inventò la mossa"
tt0066158,No desearás al vecino del quinto
tt0066162,Norwood
tt0066164,Les novices
tt0066165,Nowy
tt0066168,Nøglen til paradis
tt0066172,OK Cleopatra
tt0066174,Oddly Coupled
tt0066177,Slap in the Face
tt0066181,On a Clear Day You Can See Forever
tt0066183,One More Time
tt0066184,The Only Game in Town
tt0066190,Tora-san's Runaway
tt0066191,La otra residencia
tt0066192,Out 1: Spectre
tt0066193,The Out of Towners
tt0066195,The Owl and the Pussycat
tt0066197,Paddy
tt0066199,Pájaro loco
tt0066201,Para servir a usted
tt0066207,Donkey Skin
tt0066212,Perfect Friday
tt0066217,The Granddaughter's Model
tt0066221,The Phynx
tt0066223,"Pierna creciente, falda menguante"
tt0066224,Las piernas de la serpiente
tt0066225,Pilvilinna
tt0066227,Pippi in the South Seas
tt0066228,Los corsarios
tt0066229,Le pistonné
tt0066243,Il presidente del Borgorosso Football Club
tt0066245,Priklyucheniya zhyoltogo chemodanchika
tt0066249,The Private Life of Sherlock Holmes
tt0066252,A Prostitute Serving the Public and in Compliance with the Laws of the State
tt0066256,Pufnstuf
tt0066260,"Pussycat, Pussycat, I Love You"
tt0066265,Pippi on the Run
tt0066266,Quackser Fortune Has a Cousin in the Bronx
tt0066268,When Women Had Tails
tt0066276,La ragazza di latta
tt0066289,The Cruise
tt0066291,Rend mig i revolutionen
tt0066297,El rey de Acapulco
tt0066302,The Rise and Rise of Michael Rimmer
tt0066312,"Rosolino Paternò, soldato..."
tt0066315,Roy Colt & Winchester Jack
tt0066320,Rötmånad
tt0066334,Satiricosissimo
tt0066341,The School Girls
tt0066349,Bizarre
tt0066350,"You're Jinxed, Friend You've Met Sacramento"
tt0066351,Sem nevest efreytora Zbrueva
tt0066363,Una señora llamada Andrés
tt0066370,Tora-san's Grand Scheme
tt0066374,The Policeman
tt0066378,Las siete vidas del gato
tt0066385,Skulle det dukke opp flere lik er det bare å ringe.....
tt0066391,Som hon bäddar får han ligga
tt0066392,Something for Everyone
tt0066400,"Sport, sport, sport"
tt0066402,Start the Revolution Without Me
tt0066407,Quiet Days in Clichy
tt0066422,Suppose They Gave a War and Nobody Came
tt0066423,Perched on a Tree
tt0066425,Sweet Bird of Aquarius
tt0066436,Take a Girl Like You
tt0066445,"Tell Me That You Love Me, Junie Moon"
tt0066448,There Was a Crooked Man...
tt0066449,There's a Girl in My Soup
tt0066461,One Song a Day Takes Mischief Away
tt0066465,Togetherness
tt0066469,Toomorrow
tt0066470,La tonta del bote
tt0066472,Topical Spanish
tt0066479,Trader Hornee
tt0066483,Transplant
tt0066485,The Traveling Executioner
tt0066489,El triangulito
tt0066495,The Twelve Chairs
tt0066507,Unsere Pauker gehen in die Luft
tt0066512,Up in the Cellar
tt0066531,Long Live the Bride and Groom
tt0066533,"Vnimanie, cherepakha!"
tt0066537,Killing the Devil
tt0066544,Wanted: Perfect Mother
tt0066548,What Is the Matter with Willi?
tt0066550,Watermelon Man
tt0066556,Wenn die tollen Tanten kommen
tt0066557,Wenn du bei mir bist
tt0066558,Wer weint denn schon im Freudenhaus?
tt0066559,What Do You Say to a Naked Lady?
tt0066563,Where's Poppa?
tt0066564,Which Way to the Front?
tt0066565,White Sun of the Desert
tt0066574,"Wir haun die Pauker in die Pfanne - Die Lümmel von der ersten Bank, V. Teil"
tt0066593,You Can't Win 'Em All
tt0066611,¡Qué cosas tiene el amor!
tt0066612,Compañeros
tt0066619,Én vagyok Jeromos
tt0066621,Are You Engaged to a Greek Sailor or an Airline Pilot?
tt0066639,The Ceremony
tt0066660,George!
tt0066728,The Million Dollar Duck
tt0066732,200 Motels
tt0066736,47:an Löken
tt0066738,"A mí las mujeres, ni fu ni fa"
tt0066740,The Abominable Dr. Phibes
tt0066746,"Adiós, cigüeña, adiós"
tt0066747,Aventuras com Tio Maneco
tt0066760,El amor de María Isabel
tt0066761,Nights and Loves of Don Juan
tt0066765,And Now for Something Completely Different
tt0066777,El apartamento de la tentación
tt0066783,El armario del tiempo
tt0066784,Armiamoci e partite!
tt0066791,Aunque la hormona se vista de seda...
tt0066794,"Soft Shoulders, Sharp Curves"
tt0066797,Außer Rand und Band am Wolfgangsee
tt0066798,Money Money Money
tt0066803,B.S. I Love You
tt0066807,Our Home Is Our Castle
tt0066808,Bananas
tt0066811,The Barefoot Executive
tt0066814,The Battle of Love's Return
tt0066817,Bedknobs and Broomsticks
tt0066824,A Girl in Australia
tt0066828,"In Love, Every Pleasure Has Its Pain"
tt0066829,White Sister
tt0066838,Black story (La historia negra de Peter P. Peter)
tt0066840,Blanca por fuera y Rosa por dentro
tt0066842,Bleak Moments
tt0066843,The Love Keys
tt0066852,The Young Seducers
tt0066854,Who Cares: Anatomy of a Delivery Boy
tt0066856,Born to Win
tt0066857,Rum Runners
tt0066858,The Boy Friend
tt0066861,The Breaking of Bumbo
tt0066866,The Bug Killer
tt0066870,Bunny O'Hare
tt0066871,Burke & Hare
tt0066876,Bárbara
tt0066878,Los cacos
tt0066879,Cain's Way
tt0066881,Calliope
tt0066887,Capulina contra los vampiros
tt0066888,Caravan
tt0066891,"Grazie zio, ci provo anch'io"
tt0066894,Carry on Henry VIII
tt0066895,Carry on at Your Convenience
tt0066900,Catlow
tt0066903,Cayó de la gloria el diablo
tt0066908,Three Supermen in the Jungle
tt0066911,Una chica casi decente
tt0066913,The Christian Licorice Store
tt0066927,Cold Turkey
tt0066936,How Tasty Was My Little Frenchman
tt0066950,Blackie the Pirate
tt0066951,Cose di Cosa Nostra
tt0066960,Cry Uncle
tt0066963,Dad's Army
tt0066966,Daniel
tt0066983,Derzhis za oblaka
tt0066988,Why?
tt0067014,Easy Down There!
tt0067015,Doña Macabra
tt0067019,Drop Out
tt0067020,Du und ich und Klein-Paris
tt0067022,I due maghi del pallone
tt0067027,Dulcima
tt0067030,Dynamite Chicken
tt0067031,Los días de Cabirio
tt0067041,Husbands-Report
tt0067042,Einer spinnt immer
tt0067047,Emil of Lonneberga
tt0067049,La red de mi canción
tt0067050,En un mundo nuevo
tt0067056,Er più: storia d'amore e di coltello
tt0067061,Pinocchio
tt0067067,Hector the Mighty
tt0067074,The Exotic Dreams of Casanova
tt0067085,Fata Morgana
tt0067087,Faustine et le bel été
tt0067099,Finis Hominis
tt0067101,Fishke Goes to War
tt0067108,Delusions of Grandeur
tt0067109,Fools' Parade
tt0067111,Den forsvundne fuldmægtig
tt0067113,Winged Devils
tt0067124,The Gang That Couldn't Shoot Straight
tt0067126,Passion Potion
tt0067137,Girl Stroke Boy
tt0067142,They Call Him Cemetery
tt0067149,Die goldene Banane von Bad Porno
tt0067156,La graduada
tt0067158,La grande maffia...
tt0067164,Guddi
tt0067166,War Is Hell
tt0067174,Hail
tt0067175,The Hand of Pleasure
tt0067180,"Happy Birthday, Wanda June"
tt0067185,Harold and Maude
tt0067189,In Trouble
tt0067190,Hausfrauen-Report 2
tt0067191,Hay que educar a papá
tt0067201,Hijazo de mi vidaza
tt0067202,Los hijos de Satanás
tt0067203,"Hilfe, die Verwandten kommen"
tt0067212,Homo Eroticus
tt0067217,The Hospital
tt0067219,How to Frame a Figg
tt0067225,Husaren in Berlin
tt0067231,IXE-13
tt0067232,Las ibéricas F.C.
tt0067237,Cops Is Cops
tt0067238,Immer die verflixten Weiber
tt0067242,In the Name of the Italian People
