tconst,primaryTitle
tt0075063,"Philipp, der Kleine"
tt0075104,The Princess and the Pea
tt0075113,Queen Kong
tt0075128,Reisen til julestjernen
tt0075200,The Shaggy D.A.
tt0075232,The Slipper and the Rose: The Story of Cinderella
tt0075415,The Web of Death
tt0075633,Adela Has Not Had Supper Yet
tt0075680,L'ange et la femme
tt0075703,Long Live Ghosts!
tt0075704,Audrey Rose
tt0075790,The Brothers Lionheart
tt0075811,The Sorcerer's Apprentice
tt0075830,Chatterbox!
tt0075848,Bye Bye Monkey
tt0075888,The Crater Lake Monster
tt0075936,Desperate Living
tt0076054,Freaky Friday
tt0076055,French Quarter
tt0076118,Fight for Survival
tt0076172,I Never Promised You a Rose Garden
tt0076210,The Island of Dr. Moreau
tt0076221,Jabberwocky
tt0076222,Jacob Two-Two Meets the Hooded Fang
tt0076240,Jubilee
tt0076270,King Solomon's Treasure
tt0076274,The Little Magician and the Big Bad Mark
tt0076299,The Last Wave
tt0076340,Ma-ma
tt0076349,Madame X: An Absolute Ruler
tt0076399,Modrá planeta
tt0076432,The Moon Is a Green Cheese
tt0076441,Naufragio
tt0076474,At Night All Cats Are Crazy
tt0076489,"Oh, God!"
tt0076671,Ein Schneemann für Afrika
tt0076759,Star Wars: Episode IV - A New Hope
tt0076871,Trails
tt0076886,Violanta
tt0076929,Wizards
tt0076937,Yeti: Giant of the 20th Century
tt0077145,Alice in Spanish Wonderland
tt0077225,Cave of the Sharks
tt0077452,Dona Flor and Her Two Husbands
tt0077503,Encounters in the Deep
tt0077534,Fairy Tales
tt0077663,Heaven Can Wait
tt0077760,Jaganmohini
tt0077782,Der junge Mönch
tt0077869,The Lord of the Rings
tt0078039,Org
tt0078054,Beauty and the Beast
tt0078078,Petey Wheatstraw
tt0078095,Podarok chyornogo kolduna
tt0078103,Poplach v oblacích
tt0078128,Spiritual Kung Fu
tt0078158,Return from Witch Mountain
tt0078229,Sensual Pleasures
tt0078239,Sgt. Pepper's Lonely Hearts Club Band
tt0078249,The Brave Archer
tt0078404,Tobi
tt0078412,Train Ride to Hollywood
tt0078474,Warlords of the Deep
tt0078495,Metamorphoses
tt0078504,The Wiz
tt0078523,Love of the White Snake
tt0078792,Arabian Adventure
tt0078797,Arrebato
tt0078828,Barnförbjudet
tt0078975,Circle of Iron
tt0079041,Demon Pond
tt0079148,The Deadly Breaking Sword
tt0079183,Full Moon Scimitar
tt0079422,Kummatty
tt0079492,Lovespell
tt0079517,Mama Turns 100
tt0079527,Spiritual Boxer II
tt0079648,Nutcracker Fantasy
tt0079715,The Phoenix
tt0079760,The Donkey-Eared Prince
tt0079777,Ravagers
tt0079820,The King and the Mockingbird
tt0079886,Legend of the Mountain
tt0079958,Le strelle nel fosso
tt0079971,Supersonic Man
tt0079997,Ballad of Tara
tt0080058,The Humanoid
tt0080379,Cannibals in the Streets
tt0080426,Osenniye kolokola
tt0080495,La capilla ardiente
tt0080539,City of Women
tt0080609,Denver
tt0080621,Shaolin Hellgate
tt0080667,Dumbrava minunata
tt0080684,Star Wars: Episode V - The Empire Strikes Back
tt0080731,The Fiendish Plot of Dr. Fu Manchu
tt0080752,Forbidden Zone
tt0080827,Encounter of the Spooky Kind
tt0080842,Harlequin
tt0080846,Hawk the Slayer
tt0080910,The Age of the Earth
tt0081056,El liguero mágico
tt0081238,The Ninth Heart
tt0081268,"Oh, God! Book II"
tt0081269,Oh Heavenly Dog
tt0081298,The Palace
tt0081373,Prins hatt under jorden
tt0081411,Rendez-moi ma peau...
tt0081414,Resurrection
tt0081446,Rycerz
tt0081471,High Test Girls
tt0081534,Somewhere in Time
tt0081613,The Tempest
tt0081631,The Battle Wizard
tt0081633,Time Bandits
tt0081659,Trollsommar
tt0081664,Tuck Everlasting
tt0081721,Vincent and Me
tt0081751,Wholly Moses!
tt0081777,Xanadu
tt0081782,Hex
tt0081803,The Spooky Bunch
tt0082141,La casa de las siete tumbas
tt0082198,Conan the Barbarian
tt0082263,The Devil and Max Devlin
tt0082264,Los diablos del mar
tt0082288,Dragonslayer
tt0082319,Elle voit des nains partout!
tt0082323,Odyssey of the Pacific
tt0082348,Excalibur
tt0082414,Freak Orlando
tt0082425,Full Moon High
