tconst,primaryTitle
tt0072200,Emergency Squad
tt0072207,Stepsisters
tt0072222,Street Girls
tt0072251,The Taking of Pelham One Two Three
tt0072253,The Tamarind Seed
tt0072254,Tight Spot
tt0072260,The Teacher
tt0072263,Ten Little Indians
tt0072265,Tender Loving Care
tt0072267,The Terminal Man
tt0072277,This Is a Hijack
tt0072284,Three the Hard Way
tt0072285,Thriller: A Cruel Picture
tt0072308,The Towering Inferno
tt0072325,Truck Turner
tt0072326,The Protector
tt0072335,The Ultimate Thrill
tt0072349,Puzzle
tt0072386,W
tt0072405,Who?
tt0072440,The Get-Man
tt0072590,Calling All Police Cars
tt0072597,Abduction
tt0072634,The Climber
tt0072662,L'assassino è costretto ad uccidere ancora
tt0072744,Superdragon vs. Superman
tt0072786,Kidnap Syndicate
tt0072827,Cover Girl Models
tt0072831,Criminally Insane
tt0072835,Chronicle of a Latin American Subversive
tt0072848,The Day of the Locust
tt0072874,Diabolicamente... Letizia
tt0072876,Diagnosis: Murder
tt0072910,Weak Spot
tt0072926,The Eiger Sanction
tt0072938,End Play
tt0072960,Trauma
tt0072973,"Farewell, My Lovely"
tt0072994,Flanagan
tt0072996,Flic Story
tt0073002,Mad Enough to Kill
tt0073014,Foxtrot
tt0073033,The Garage
tt0073042,The Ghoul
tt0073061,The New Game of Death
tt0073078,Ground Zero
tt0073103,Hennessy
tt0073116,"Hold-Up, instantánea de una corrupción"
tt0073131,The 'Human' Factor
tt0073149,Rain over Santiago
tt0073169,Dirty Hands
tt0073174,Inside Out
tt0073195,Jaws
tt0073205,Wanted: Babysitter
tt0073210,Johnny Firecloud
tt0073213,Journey Into Fear
tt0073224,Kaala Sona
tt0073240,The Killer Elite
tt0073241,Killer Force
tt0073291,Dear Fatherland Be at Peace
tt0073327,Autopsy
tt0073367,Together Forever
tt0073393,The Milpitas Monster
tt0073411,Mr. Ricco
tt0073414,Muerte de un quinqui
tt0073461,Night of the Seagulls
tt0073470,Strip Nude for Your Killer
tt0073485,Waves of Lust
tt0073491,Ordine firmato in bianco
tt0073511,Paper Tiger
tt0073513,El paranoico
tt0073516,Pas de problème!
tt0073520,The Passion of Berenice
tt0073530,The Executioner
tt0073580,The Passenger
tt0073582,Deep Red
tt0073585,Las protegidas
tt0073586,Psychic Killer
tt0073598,Blonde in Black Leather
tt0073626,Revolver
tt0073641,Rufus
tt0073646,Russian Roulette
tt0073679,Special Section
tt0073685,7 morts sur ordonnance
tt0073696,The Killer Snakes
tt0073736,The Specialist
tt0073739,The Spiral Staircase
tt0073756,The Street Fighter
tt0073762,Sudden Fury
tt0073764,Summer School Teachers
tt0073796,The Terrorists
tt0073802,Three Days of the Condor
tt0073811,Tôkyô-wan enjô
tt0073815,The Track
tt0073836,Last Stop on the Night Train
tt0073864,The Old Gun
tt0073871,Reflections in Black
tt0073882,Warlock Moon
tt0074107,The Bricklayers
tt0074119,All the President's Men
tt0074123,The Hunter Will Get You
tt0074137,Nick the Sting
tt0074153,Armaguedon
tt0074156,Assault on Precinct 13
tt0074201,Dog Lay Afternoon
tt0074203,Big Bad Sis
tt0074226,Blue Sunshine
tt0074251,Brunet wieczorowa pora
tt0074258,Burnt Offerings
tt0074262,Illustrious Corpses
tt0074271,El calor de la llama
tt0074287,The House with Laughing Windows
tt0074289,Casa dell'amore... la polizia interviene
tt0074292,The Cassandra Crossing
tt0074312,Chinese Roulette
tt0074342,Death Rage
tt0074345,The Last Round
tt0074358,The Criminals
tt0074372,Dark August
tt0074379,Tomcats
tt0074381,Deadly Hero
tt0074383,Death Machines
tt0074395,Deported Women of the SS Special Section
tt0074419,Dogs
tt0074451,Plot of Fear
tt0074452,The Eagle Has Landed
tt0074455,Eaten Alive
tt0074469,Captive Women 4
tt0074472,Emanuelle and Francoise
tt0074483,The Enforcer
tt0074496,El espiritista
tt0074510,Scalpel
tt0074548,Love Camp
tt0074556,A Fuga
tt0074559,Futureworld
tt0074593,Grizzly
tt0074633,Hollywood Boulevard
tt0074642,The Passengers
tt0074649,La casa de las sombras
tt0074670,"Ilsa, Harem Keeper of the Oil Sheiks"
tt0074703,J.D.'s Revenge
tt0074715,Baby Needs a New Pair of Shoes
tt0074729,Women's Camp 119
tt0074747,The Killer Meteors
tt0074749,The Killing of a Chinese Bookie
tt0074768,SS Experiment Love Camp
tt0074785,La legge violenta della squadra anticrimine
tt0074792,"Young, Violent, Dangerous"
tt0074802,Lipstick
tt0074810,La llamada del sexo
tt0074811,The Tenant
tt0074843,Death Rite
tt0074852,The Man Who Wouldn't Die
tt0074860,Marathon Man
tt0074875,Massacre at Central High
tt0074877,Mastermind
tt0074902,Violent Milan
tt0074930,La muerte ronda a Mónica
tt0074952,Violent Naples
tt0074956,In the Highest of Skies
tt0074962,The Next Man
tt0074979,Nine Guests for a Crime
tt0074991,Obsession
tt0075038,Partners
tt0075082,Police Python 357
tt0075084,Special Squad Shoots on Sight
tt0075088,Scum of the Earth
tt0075097,The Premonition
tt0075109,Risking
tt0075161,The Sailor Who Fell from Grace with the Sea
tt0075188,The Sell-Out
tt0075212,Shoot
tt0075228,Skip Tracer
tt0075290,Survive!
tt0075307,Target of an Assassin
tt0075326,Jumping Ash
tt0075339,Too Hot to Handle
tt0075376,Up!
tt0075382,Sunday in the Country
tt0075433,The Witch Who Came from the Sea
tt0075612,Three Women
tt0075614,Murder to the Tune of the Seven Black Notes
tt0075620,The Bees
tt0075648,Airport '77
tt0075662,The Alpha Incident
tt0075710,Axe
tt0075720,Brothers Till We Die
tt0075721,La banda del Polvo Maldito
tt0075754,Billy Jack Goes to Washington
tt0075764,The Black Panther
tt0075772,Blue Nude
tt0075781,The Brain Machine
tt0075813,La casa del pelícano
tt0075814,The Girl in Room 2A
tt0075834,The Pyjama Girl Case
tt0075852,"The Cynic, the Rat and the Fist"
tt0075857,Claws
tt0075861,Cobra Girl
tt0075873,Con uñas y dientes
tt0075879,Corleone
tt0075913,Day of the Animals
tt0075921,Death Game
tt0075922,The House by the Lake
tt0075925,The Deep
tt0075935,Triangle of Lust
tt0075940,Blood and Diamonds
tt0075944,The Disappearance
tt0075950,The Domino Principle
tt0076023,Fight for Your Life
tt0076040,The Flight
tt0076068,Watch Me When I Kill
tt0076070,The Gauntlet
tt0076090,The Devil's Island
tt0076091,Golden Rendezvous
tt0076092,Goldenrod
tt0076096,Goodbye & Amen
tt0076141,High Anxiety
tt0076206,I Am Afraid
tt0076281,Golgo 13: Assignment Kowloon
tt0076301,The Late Show
tt0076337,Le lunghe notti della Gestapo
tt0076360,A Man Called Blade
tt0076361,Mansion of the Doomed
tt0076365,Mirrors
tt0076387,Merciless Man
tt0076394,El mirón
tt0076395,Teheran Incident
tt0076410,Death of a Corrupt Man
tt0076411,Il mostro
tt0076485,Eyes Behind the Wall
tt0076498,One Man
tt0076507,The Other Side of Midnight
tt0076516,The Pack
tt0076518,Rulers of the City
tt0076531,Death Steps in the Dark
tt0076554,Magnum Cop
tt0076564,Il prefetto di ferro
tt0076595,State Reasons
