tconst,primaryTitle
tt0075703,Long Live Ghosts!
tt0075718,The Bad News Bears in Breaking Training
tt0075790,The Brothers Lionheart
tt0075792,Buck Rogers
tt0075811,The Sorcerer's Apprentice
tt0075854,El circo de Capulina
tt0076054,Freaky Friday
tt0076182,In Search of Noah's Ark
tt0076222,Jacob Two-Two Meets the Hooded Fang
tt0076223,How to Wake a Princess
tt0076274,The Little Magician and the Big Bad Mark
tt0076284,Królowa pszczól
tt0076320,The Littlest Horse Thieves
tt0076340,Ma-ma
tt0076417,Mr. Billion
tt0076432,The Moon Is a Green Cheese
tt0076495,The Olsen Gang Outta Sight
tt0076545,Girls at Sea
tt0076716,Sinbad and the Eye of the Tiger
tt0076756,"Hang on, Doggy!"
tt0076767,Storm Boy
tt0076774,The Last Daddy
tt0076846,Gli ultimi angeli
tt0076931,Wombling Free
tt0077199,The Bad News Bears Go to Japan
tt0077204,Lucky Luke: Ballad of the Daltons
tt0077238,The Billion Dollar Hobo
tt0077239,Billy Turf het dikste studentje ter wereld
tt0077249,Blue Fin
tt0077250,Blue Fire Lady
tt0077303,Casey's Shadow
tt0077305,The Cat from Outer Space
tt0077587,The Further Adventures of the Wilderness Family
tt0077591,Fængslende feriedage
tt0077743,International Velvet
tt0077775,Joi Baba Felunath: The Elephant God
tt0077890,The Magic of Lassie
tt0077917,Matilda
tt0077929,Milagro en el circo
tt0078026,The Olsen Gang Goes to War
tt0078082,Das Pferdemädchen
tt0078085,Pinkeltje
tt0078086,The Pawn
tt0078095,Podarok chyornogo kolduna
tt0078096,Pogrzeb swierszcza
tt0078103,Poplach v oblacích
tt0078158,Return from Witch Mountain
tt0078159,Return to Boggy Creek
tt0078200,Sammy's Super T-Shirt
tt0078215,The Sea Gypsies
tt0078217,The Secret Life of Plants
tt0078297,"Ein Sonntagskind, das manchmal spinnt"
tt0078349,Swan Lake
tt0078358,Take Down
tt0078419,Trocadero Lemon Blue
tt0078433,Tótágas
tt0078477,The Water Babies
tt0078487,Where's Willie?
tt0078504,The Wiz
tt0078729,And I'll Run to the Ends of the Earth
tt0078780,Animalympics
tt0078790,The Apple Dumpling Gang Rides Again
tt0078818,Babushkin vnuk
tt0078872,The Black Stallion
tt0078874,Blue Bird
tt0078906,Brontosaurus
tt0078915,The Bugs Bunny/Road-Runner Movie
tt0078924,C.H.O.M.P.S.
tt0078959,Chcialbym sie zgubic...
tt0078983,Colargol i cudowna walizka
tt0079070,The Double McGuffin
tt0079087,"You're Out of Your Mind, Maggie"
tt0079172,Frak dlya shalopaya
tt0079213,Glück im Hinterhaus
tt0079368,The Jesus Film
tt0079405,The Children from Number 67
tt0079475,The Little Convict
tt0079494,Lucky Star
tt0079526,Manzil
tt0079534,Martijn en de magiër
tt0079580,Adventures of the Wilderness Family 3
tt0079588,The Muppet Movie
tt0079604,Na pytlacke stezce
tt0079620,The Latest on Robber Hotzenplotz
tt0079648,Nutcracker Fantasy
tt0079661,Olsenbanden og Dynamitt-Harry mot nye høyder
tt0079662,The Olsen Gang Never Surrenders
tt0079749,Adventures of Ali-Baba and the Forty Thieves
tt0079789,O Rei e os Trapalhões
tt0079816,Rocky Carambola
tt0079820,The King and the Mockingbird
tt0079859,Uno sceriffo extraterrestre... poco extra e molto terrestre
tt0079874,Never Never Land
tt0079926,Solovey
tt0079940,Spirit of the Wind
tt0079988,Tarka the Otter
tt0080062,Unidentified Flying Oddball
tt0080131,Wild Horse Hank
tt0080185,The Eighth Day
tt0080323,Abang
tt0080399,Las aventuras de Enrique y Ana
