tconst,primaryTitle
tt0086429,Testament
tt0086443,Timerider: The Adventure of Lyle Swann
tt0086456,The Little Girl Who Conquered Time
tt0086491,Twilight Zone: The Movie
tt0086516,Unikum
tt0086541,Videodrome
tt0086567,WarGames
tt0086571,Wavelength
tt0086609,Twinkle Twinkle Little Star
tt0086610,Xtro
tt0086837,2010: The Year We Make Contact
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension
tt0086872,Prey
tt0086911,The Noah's Ark Principle
tt0086967,Biohazard
tt0086978,Blind Date
tt0086980,Blood Suckers from Outer Space
tt0087004,The Brother from Another Planet
tt0087015,C.H.U.D.
tt0087043,The Invisible Man
tt0087129,Decoder
tt0087130,DEFCON-4
tt0087182,Dune
tt0087240,Las fantasías de Cuny
tt0087262,Firestarter
tt0087290,Frankenstein's Great Aunt Tillie
tt0087303,A Man Called Rage
tt0087308,Future Schlock
tt0087344,Godzilla 1985
tt0087452,Iceman
tt0087464,Impulse
tt0087476,Interface
tt0087479,The Astral Factor
tt0087544,Nausicaä of the Valley of the Wind
tt0087552,The Killing Edge
tt0087597,The Last Starfighter
tt0087622,The Lift
tt0087628,Listen to the City
tt0087788,The Next One
tt0087796,Mutant
tt0087799,Night of the Comet
tt0087803,1984
tt0087945,Star Slammer
tt0087998,The Deadly Spawn
tt0088024,Runaway
tt0088028,Lensman
tt0088083,Sexmission
tt0088134,Slapstick of Another Kind
tt0088170,Star Trek III: The Search for Spock
tt0088172,Starman
tt0088187,Strangers in Paradise
tt0088214,Synteza
tt0088247,The Terminator
tt0088269,I Love Maria
tt0088380,Warrior of the Lost World
tt0088393,Wheels of Fire
tt0088447,Zaveshchaniye professora Douelya
tt0088695,Alien Warrior
tt0088751,The Naked Monster
tt0088760,Baby: Secret of the Lost Legend
tt0088763,Back to the Future
tt0088824,Blood Circus
tt0088846,Brazil
tt0088870,Star Knight
tt0088925,City Limits
tt0088933,Cocoon
tt0088940,Light Blast
tt0088942,The Comic
tt0088955,The Cosmic Eye
tt0088960,Creator
tt0088961,Creature
tt0088979,D.A.R.Y.L.
tt0089002,Death Warmed Up
tt0089024,Diesel
tt0089060,The Dungeonmaster
tt0089091,Endgame - Bronx lotta finale
tt0089104,Escape from the Bronx
tt0089109,Evils of the Night
tt0089280,Hobgoblins
tt0089493,Pretty Women Walking Through the City
tt0089530,Mad Max Beyond Thunderdome
tt0089618,Lunnaya raduga
tt0089622,Morons from Outer Space
tt0089714,"O-Bi, O-Ba: The End of Civilization"
tt0089745,Osa
tt0089869,The Quiet Earth
tt0089885,Re-Animator
tt0089886,Real Genius
tt0089907,The Return of the Living Dead
tt0089912,The Revenge of the Teenage Vixens from Outer Space
tt0089930,Roller Blade
tt0090003,Shadey
tt0090054,Space Rage
tt0090068,Lorca and the Outlaws
tt0090086,The Strange Case of Dr. Jekyll and Mr. Hyde
tt0090094,The Stuff
tt0090149,Terror in the Swamp
tt0090169,Thunder Run
tt0090192,Trancers
tt0090193,Slices of Life
tt0090201,Süpermenler
tt0090233,Underworld
tt0090266,A Virus Knows No Morals
tt0090293,Warning Sign
tt0090296,Warriors of the Apocalypse
tt0090302,The Legend of Wisely
tt0090305,Weird Science
tt0090605,Aliens
tt0090630,America 3000
tt0090675,The Aurora Encounter
tt0090714,Besuch bei Van Gogh
tt0090729,Biggles: Adventures in Time
tt0090771,Breeders
tt0090836,Choke Canyon
tt0090837,Chopping Mall
tt0090847,City of Shadows
tt0090849,Class of Nuke 'Em High
tt0090887,Critters
tt0090917,Deadly Friend
