tconst,primaryTitle
tt0079592,Murder by Decree
tt0079770,Quintet
tt0079773,Radio On
tt0079788,Zombie Holocaust
tt0079823,Roman i Magda
tt0079869,Screams of a Winter Night
tt0079886,Legend of the Mountain
tt0079945,Star Trek: The Motion Picture
tt0080016,Thirst
tt0080054,La tía Alejandra
tt0080058,The Humanoid
tt0080116,Wanda Nevada
tt0080130,When a Stranger Calls
tt0080139,Winter Kills
tt0080150,Wsród nocnej ciszy
tt0080365,American Gigolo
tt0080408,Bad Timing: A Sensual Obsession
tt0080420,Bat Without Wings
tt0080432,Beyond Reasonable Doubt
tt0080450,Blow Job
tt0080512,Iron Chain Assassin
tt0080516,The Changeling
tt0080529,Rendezvous with Death
tt0080569,Cruising
tt0080603,Death Ship
tt0080661,Dressed to Kill
tt0080688,The Enigmatic Case
tt0080729,Il ficcanaso
tt0080761,Friday the 13th
tt0080998,"Quilas, the Bad of the Picture"
tt0081070,The Long Good Friday
tt0081110,The Man with Bogart's Face
tt0081163,The Mirror Crack'd
tt0081164,Misterio
tt0081203,Murder by Phone
tt0081232,Nightkill
tt0081250,The Night of the Hunted
tt0081286,Murder Syndrome
tt0081315,Patricia
tt0081339,Pile ou face
tt0081376,The Private Eyes
tt0081383,Prom Night
tt0081421,The Return
tt0081432,Los ritos sexuales del diablo
tt0081435,Romaneto
tt0081459,Schizoid
tt0081513,Signé Furax
tt0081515,The Silent Scream
tt0081617,Terror Train
tt0081626,Trhauma
tt0081662,Zigeunerweisen
tt0081687,Union City
tt0081738,The Watcher in the Woods
tt0081975,Absolution
tt0081992,Love Massacre
tt0081995,Island of the Evil Spirits
tt0082085,Blow Out
tt0082159,Charlie Chan and the Curse of the Dragon Queen
tt0082210,El crack
tt0082220,Cutter's Way
tt0082242,Dead & Buried
tt0082243,Strange Behavior
tt0082256,Delitto al ristorante cinese
tt0082278,Don't Look in the Attic
tt0082279,The Dorm That Dripped Blood
tt0082285,Double Deal
tt0082299,Duel of the Century
tt0082324,En el país de los pies ligeros
tt0082353,Eyewitness
tt0082364,Fantasma d'amore
tt0082418,Friday the 13th Part 2
tt0082467,Graduation Day
tt0082498,Happy Birthday to Me
tt0082537,Humongous
tt0082748,Pieces
tt0082782,My Bloody Valentine
tt0082804,The Nesting
tt0082812,Night School
tt0082813,"Butcher, Baker, Nightmare Maker"
tt0082827,Notturno con grida
tt0082841,Olivia
tt0082951,The Prowler
tt0083000,Road Games
tt0083006,Rollover
tt0083113,Sphinx
tt0083133,Student Bodies
tt0083144,The Survivor
tt0083146,Sweet Sixteen
tt0083156,Bloody Moon
tt0083255,Dead Certain
tt0083263,An Unsuitable Job for a Woman
tt0083264,Ferat Vampire
tt0083351,Yokohama BJ Blues
tt0083558,Angae maeul
tt0083585,The Scorpion with Two Tails
tt0083684,Boulevard des assassins
tt0083728,Chan Is Missing
tt0083735,Perils of the Sentimental Swordsman
tt0083783,On Top of the Whale
tt0083798,Dead Men Don't Wear Plaid
tt0083803,Deadly Games
tt0083806,Deathtrap
tt0083811,Killing of the Flesh
tt0083851,The Draughtsman's Contract
tt0083863,Demon Is on the Island
tt0083885,Endangered Species
tt0083908,Evil Under the Sun
tt0083925,The Hatter's Ghost
tt0084078,Hit and Run
tt0084107,"Héctor, el estigma del miedo"
tt0084112,"I, the Jury"
tt0084119,Illuminated Texts
tt0084187,Die Jäger
tt0084358,Deadly Circuit
tt0084359,Mother Lode
tt0084408,Next of Kin
tt0084416,"No grazie, il caffè mi rende nervoso"
tt0084464,Pandemonium
tt0084470,The Parallel Corpse
tt0084510,The Plains of Heaven
tt0084556,Q: The Winged Serpent
tt0084636,Klynham Summer
tt0084678,Portrait in Crystal
tt0084694,The Slayer
tt0084719,The New York Ripper
tt0084732,Still of the Night
tt0084740,El Sur
tt0084777,Tenebrae
tt0084787,The Thing
tt0084814,Trail of the Pink Panther
tt0084823,The Third Key
tt0084965,Last Days of the Victim
tt0085132,The Magic Springs of Gerenia
tt0085299,Carne de tu carne
tt0085303,A Blade in the Dark
tt0085374,El crack dos
tt0085384,Curse of the Pink Panther
tt0085385,Curtains
tt0085389,The Roving Swordsman
tt0085471,Echoes
tt0085475,Eddie and the Cruisers
tt0085615,Gorky Park
tt0085636,Halloween III: Season of the Witch
tt0085640,Hammett
tt0085693,House of the Long Shadows
tt0085694,The House on Sorority Row
tt0085735,El invernadero
tt0085740,Iz zhizni nachalnika ugolovnogo rozyska
tt0085928,Possessed
tt0085934,Merry-Go-Round
tt0085965,Motel
tt0086020,Night of Open Sex
tt0086099,The Little Bunch
tt0086113,The Pit
tt0086154,Psycho II
tt0086262,Scream
tt0086288,Formula for a Murder
tt0086336,Something Wicked This Way Comes
tt0086343,Nothing Underneath
