tconst,primaryTitle
tt0242913,Su precio... unos dólares
tt0243041,Yo soy el asesino
tt0243232,Dust
tt0243737,At Full Gallop
tt0243780,Bang bang al hoyo
tt0243820,Charrito
tt0244000,American Outlaws
tt0246007,Kodama Simham
tt0247133,The Meeksville Ghost
tt0247165,Anything for a Friend
tt0247679,Sadiyata
tt0248408,Manitou's Shoe
tt0248832,The Great Indian Wars 1840-1890
tt0249875,Pistole
tt0251412,Stageghost
tt0258191,Song of the Loon
tt0259972,D'Gajão Mata para Vingar
tt0260904,A filha do padre
tt0260939,"Gringo, o Matador Erótico"
tt0262328,The Ticklers
tt0265612,Rain for a Dusty Summer
tt0266394,Çeko
tt0267455,Durango Kids
tt0269408,The Journeyman
tt0269460,The Little Cowboy
tt0271653,La mula de Cullen Baker
tt0272566,Cuchillo
tt0272858,Soy chicano y mexicano
tt0273247,The Great Gundown
tt0274189,Vampire Junction
tt0274661,Mi Amigo
tt0274824,Seven Nuns in Kansas City
tt0276830,Renegade
tt0279060,"Hey, Amigo... Rest in Peace!"
tt0279262,Silah ve Namus
tt0279519,Yedi belalilar
tt0281217,Sourdough
tt0282220,True Legends of the West
tt0283452,The Long Ride Home
tt0283481,"Mi caballo, el cantador"
tt0283577,Sabor a sangre
tt0283605,Soy el hijo del gallero
tt0284553,Los temibles
tt0285242,Jericho
tt0287319,Atini seven kovboy
tt0290330,"Volver, volver, volver"
tt0291004,Farewell Homeland
tt0295018,The Wackiest Wagon Train in the West
tt0295306,Hey amigo 5 mezar
tt0296671,O Homem do Corpo Fechado
tt0298516,Reckoning
tt0299641,The Captive: The Longest Drive 2
tt0301184,The Ghosts of Edendale
tt0301943,Touche pas à mon copain
tt0306903,Il giustiziere di Dio
tt0310827,El buscabullas
tt0310875,Chico Ramos
tt0311333,Los indomables
tt0311958,Uno para la horca
tt0312062,Zacazonapan
tt0312613,Los desalmados
tt0313588,Seytan tirnagi
tt0314360,The Marshal of Windy Hollow
tt0314793,Todo el horizonte para morir
tt0315349,El Cain del bajio
tt0317445,Eukaliptus
tt0319852,Merupudadi
tt0320785,Zagor vs. The Dark Manace
tt0321337,El ausente
tt0321594,Capulina 'Speedy' González: 'El Rápido'
tt0322580,Un hombre llamado el diablo
tt0324176,Te solte la rienda
tt0324301,Traiganlos vivos o muertos
tt0324618,La yegua colorada
tt0325575,El hombre desnudo
tt0326797,Carne de horca
tt0329372,Mercenaries of Death
tt0330187,Cutting Horse
tt0331327,The Return of Josey Wales
tt0332385,Six Bounty Killers for a Massacre
tt0334983,El cara parchada
tt0336049,Bir çuval para
tt0337626,Ghost Rock
tt0337972,Defiance
tt0338188,The Missing
tt0338280,Ned
tt0338727,Aquel famoso Remington
tt0339091,Gang of Roses
tt0339436,Nate and the Colonel
tt0340062,El gatillo de la muerte
tt0358070,La rebelión de los colgados
tt0359358,Guardians of the Clouds
tt0360007,White Fang and the Gold Diggers
tt0363672,Her kursuna bir ölü
tt0366523,"Go West, Young Man!"
tt0367165,El tren de la muerte
tt0368139,The Phantom Gunslinger
tt0368668,Lucky Luke and the Daltons
tt0369927,Showdown at Devil's Butte
tt0372280,La fichera mas rapida del oeste
tt0377749,Dead Birds
tt0378247,La leyenda del Manco
tt0378735,Seven Devils on Horseback
tt0382270,Rogo a Deus e Mando Bala
tt0382910,Planetfall
tt0383473,Lonestar Cowboy
tt0384897,Cuore scatenato
tt0385683,Pistoleros
tt0388167,Kanun adami
tt0388507,Vahsetin esirleri
tt0388564,Ölmek var dönmek yok
tt0388565,Ölüm fermani
tt0388756,Beartooth
tt0391898,Dadaloglu'nun intikami
tt0392706,Red Kit
tt0392933,Zagor
tt0392934,Zagor kara korsan'in hazineleri
tt0395584,The Devil's Rejects
tt0395795,Truce
tt0404082,The Grizzly & the Treasure
tt0406733,El segundo
tt0407214,La sombra del sahuaro
tt0410814,Turquoise
tt0421238,The Proposition
tt0428925,L'ostaggio
tt0439314,Three Bad Men
tt0439504,Brothers in Arms
tt0439874,Wesley Cash
tt0445939,The Burrowers
tt0445963,Fairplay
tt0450329,The Tailor
tt0457530,The Work and the Glory II: American Zion
tt0460611,The Work and the Glory III: A House Divided
tt0460729,Buckaroo: The Movie
tt0463984,The Far Side of Jericho
tt0468538,Ride or Die
tt0473043,Hell to Pay
tt0473191,The Devil Wears Spurs
tt0477860,Sevimli haydut
tt0482497,Dual
tt0485956,Outlaw Trail: The Treasure of Butch Cassidy
tt0486020,Summer Love
tt0486029,Three Priests
tt0490851,The Coldest Winter
tt0490878,The Decoy
tt0492050,Hombre mirando al oeste
tt0492890,The Wild Stallion
tt0493287,"Pizza, Pesos, and Pistoleros"
tt0493306,Stanley's Dinosaur Round-Up
tt0495747,The Quick and the Undead
tt0785025,Love's Abiding Joy
tt0791488,Saddle Up with Dick Wrangler & Injun Joe
tt0795505,Undead or Alive: A Zombedy
tt0798798,Venice Knights
tt0804541,Shiloh Falls
tt0811091,Sugar Creek
tt0818226,Shoot First and Pray You Live (Because Luck Has Nothing to Do with It)
tt0830593,Mexican Gold
tt0831277,Blood Loss
tt0840789,Río de oro
tt0843840,The Bride Wore Blood
tt0849441,Ghost Town: the Movie
tt0853146,Requiem for Billy the Kid
